,id,follower,1_@EsteeLauder,2_@dermalogica,3_@Neutrogena,4_@cerave,5_@SkinCeuticals,n_brand_follower
2675,2411165762,1,1,0,0,0,0,1
2676,50299687,1,1,0,0,0,0,1
2677,1498140301,1,1,0,0,0,0,1
2678,212559227,1,1,0,0,0,0,1
2679,432888894,1,1,0,0,0,0,1
2680,176203119,1,1,0,0,0,0,1
2681,866367923023204352,1,1,0,0,0,0,1
2682,154668400,1,1,0,0,0,0,1
2683,243240163,1,1,0,0,0,0,1
2684,2191061678,1,1,0,0,0,0,1
2685,422884879,1,1,0,0,0,0,1
2686,29467522,1,1,0,0,0,0,1
2687,21550398,1,1,0,0,0,0,1
2688,380724372,1,1,0,0,0,0,1
2689,282314689,1,1,0,0,0,0,1
2690,507633911,1,1,0,0,0,0,1
2691,302110032,1,0,0,0,1,0,1
2692,4116874932,1,1,0,0,0,0,1
2693,221425620,1,0,0,0,1,0,1
2694,252697395,1,0,0,0,1,0,1
2695,127733646,1,0,0,0,1,0,1
2696,400223120,1,0,0,0,1,0,1
2697,302264302,1,0,0,0,1,0,1
2698,31866538,1,0,0,0,1,0,1
2699,18949541,1,0,0,0,1,0,1
2700,28998530,1,1,0,0,0,0,1
2701,2569743630,1,1,0,0,0,0,1
2702,1191242029407375360,1,1,0,0,0,0,1
2703,1302871633,1,1,0,0,0,0,1
2704,67434846,1,1,0,0,0,0,1
2705,595997584,1,1,0,0,0,0,1
2706,58777855,1,1,0,0,0,0,1
2707,316477952,1,1,0,0,0,0,1
2708,113523341,1,0,0,0,1,0,1
2709,22201002,1,0,0,0,1,0,1
2710,181647126,1,0,0,0,1,0,1
2711,1023237285897224192,1,0,0,0,1,0,1
2712,923279889712734208,1,0,0,0,1,0,1
2713,30364057,1,0,0,0,1,0,1
2714,2228645863,1,0,0,0,1,0,1
2715,1449836297623834634,1,0,0,0,1,0,1
2716,1072587855690637312,1,0,0,0,1,0,1
2717,1618769786,1,0,0,0,1,0,1
2718,1003383605169676288,1,0,0,0,1,0,1
2719,21560513,1,0,0,0,1,0,1
2720,16683739,1,0,0,0,1,0,1
2721,216057017,1,0,0,0,1,0,1
2722,1224574474164400128,1,0,0,0,1,0,1
2723,1089071808123265024,1,0,0,0,1,0,1
2724,1192191876264316928,1,0,0,0,1,0,1
2725,2612643133,1,0,0,0,1,0,1
2726,87222643,1,0,0,0,1,0,1
2727,3149025925,1,0,0,0,1,0,1
2728,2400365622,1,0,0,0,1,0,1
2729,1325141741259911169,1,0,0,0,1,0,1
2730,1865061973,1,0,0,0,1,0,1
2731,14282672,1,0,0,0,1,0,1
2732,269897088,1,0,0,0,1,0,1
2733,331057915,1,0,0,0,1,0,1
2734,1426645165,1,0,0,0,1,0,1
2735,244718799,1,0,0,0,1,0,1
2736,845236116,1,0,0,0,1,0,1
2737,2501044201,1,0,0,0,1,0,1
2738,816157231079165957,1,0,0,0,1,0,1
2739,14985126,1,0,0,0,1,0,1
2740,63345988,1,0,0,0,1,0,1
2741,1299795535738605575,1,0,0,0,1,0,1
2742,20898564,1,0,0,0,1,0,1
2743,156005263,1,0,0,0,1,0,1
2744,766442849357426688,1,0,0,0,1,0,1
2745,1962126390,1,0,0,0,1,0,1
2746,3312278332,1,0,0,0,1,0,1
2747,1235632880400941058,1,0,0,0,1,0,1
2748,1207698329016164354,1,0,0,0,1,0,1
2749,860797838,1,0,0,0,1,0,1
2750,3168463452,1,0,0,0,1,0,1
2751,855511453398388736,1,0,0,0,1,0,1
2752,1075232483736723456,1,0,0,0,1,0,1
2753,819543872883884032,1,0,0,0,1,0,1
2754,1209913647440334849,1,0,0,0,1,0,1
2755,963423001814405121,1,0,0,0,1,0,1
2756,1451749939130798088,1,0,0,0,1,0,1
2757,1412501772539678725,1,0,0,0,1,0,1
2758,218246983,1,0,0,0,1,0,1
2759,960138315268681728,1,0,0,0,1,0,1
2760,1041419089359593472,1,0,0,0,1,0,1
2761,1105857051803176962,1,0,0,0,1,0,1
2762,1145682126668537856,1,0,0,0,1,0,1
2763,65576332,1,0,0,0,1,0,1
2764,20648605,1,0,0,0,1,0,1
2765,105340932,1,0,0,0,1,0,1
2766,3015875509,1,0,0,0,1,0,1
2767,428650517,1,0,0,0,1,0,1
2768,156372529,1,0,0,0,1,0,1
2769,1036334985219895297,1,0,0,0,1,0,1
2770,3273303871,1,0,0,0,1,0,1
2771,3686341756,1,0,0,0,1,0,1
2772,2804611120,1,0,0,0,1,0,1
2773,749457901777874944,1,0,0,0,1,0,1
2774,149985892,1,0,0,0,1,0,1
2775,147524827,1,0,0,0,1,0,1
2776,845833902027554818,1,0,0,0,1,0,1
2777,3787080024,1,0,0,0,1,0,1
2778,480861343,1,0,0,0,1,0,1
2779,854501507181531136,1,0,0,0,1,0,1
2780,36365736,1,0,0,0,1,0,1
2781,1043159655755800576,1,0,0,0,1,0,1
2782,1140931506,1,0,0,0,1,0,1
2783,1049280876864045056,1,0,0,0,1,0,1
2784,982267237787566081,1,0,0,0,1,0,1
2785,581972531,1,0,0,1,0,0,1
